Order ID,Order Date,Ship Date,Ship Mode,Segment,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-8107,2018-01-21,2018-01-22,Standard Class,Corporate,Illinois,Central,Office Supplies,Paper,764.04,7,0.2,-70.02
CA-8108,2015-06-26,2015-06-29,First Class,Home Office,Florida,Central,Technology,Machines,270.07,7,0.2,-39.43
CA-8109,2017-12-31,2018-01-01,Second Class,Consumer,California,South,Office Supplies,Appliances,99.45,7,0.0,23.06
CA-8110,2016-02-22,2016-02-25,First Class,Consumer,Washington,East,Furniture,Furnishings,835.01,6,0.2,-80.5
CA-8111,2015-04-14,2015-04-20,Second Class,Home Office,New York,South,Technology,Machines,98.45,2,0.3,6.72
CA-8112,2018-12-19,2018-12-22,Standard Class,Home Office,Texas,East,Technology,Copiers,481.12,8,0.1,-84.85
CA-8113,2015-04-18,2015-04-24,First Class,Home Office,Florida,West,Technology,Accessories,374.55,3,0.1,45.72
CA-8114,2015-09-02,2015-09-07,First Class,Corporate,Texas,Central,Office Supplies,Labels,31.89,2,0.2,-1.12
CA-8115,2015-03-12,2015-03-13,Standard Class,Home Office,Illinois,South,Office Supplies,Binders,28.06,4,0.3,2.16
CA-8116,2016-12-22,2016-12-28,Standard Class,Consumer,Texas,South,Office Supplies,Envelopes,219.3,6,0.1,-12.45
CA-8117,2015-09-13,2015-09-18,Same Day,Home Office,Washington,Central,Furniture,Bookcases,889.6,1,0.3,5.35
CA-8118,2015-12-26,2015-12-30,Second Class,Home Office,Texas,South,Technology,Machines,639.76,8,0.0,176.61
CA-8119,2017-09-16,2017-09-20,Second Class,Corporate,Illinois,Central,Technology,Accessories,352.26,5,0.1,-25.28
CA-8120,2017-03-09,2017-03-13,Standard Class,Corporate,New York,Central,Office Supplies,Appliances,820.7,7,0.2,48.69
CA-8121,2018-03-20,2018-03-24,First Class,Home Office,California,South,Office Supplies,Envelopes,668.23,3,0.1,127.21
CA-8122,2016-03-31,2016-04-06,Second Class,Home Office,Illinois,East,Office Supplies,Appliances,590.75,2,0.1,155.05
CA-8123,2017-09-26,2017-09-29,Second Class,Home Office,Washington,West,Office Supplies,Appliances,649.59,5,0.2,5.79
CA-8124,2017-07-04,2017-07-07,Same Day,Consumer,Florida,Central,Office Supplies,Storage,468.49,3,0.3,24.18
CA-8125,2016-05-07,2016-05-10,Same Day,Home Office,Washington,East,Furniture,Furnishings,44.46,5,0.2,-5.72
CA-8126,2017-06-05,2017-06-08,First Class,Corporate,California,Central,Furniture,Bookcases,313.59,1,0.1,-9.59
CA-8127,2018-05-07,2018-05-08,First Class,Home Office,Illinois,East,Furniture,Chairs,74.48,4,0.2,-0.18
CA-8128,2015-05-07,2015-05-08,Same Day,Corporate,Illinois,West,Furniture,Bookcases,789.49,3,0.2,15.35
CA-8129,2015-10-01,2015-10-03,First Class,Corporate,Texas,West,Technology,Copiers,985.67,6,0.2,105.25
CA-8130,2018-08-13,2018-08-19,Same Day,Corporate,New York,West,Technology,Accessories,981.53,5,0.3,-42.8
CA-8131,2018-06-23,2018-06-29,Standard Class,Home Office,Illinois,West,Furniture,Furnishings,174.24,7,0.0,4.3
CA-8132,2018-07-04,2018-07-10,First Class,Home Office,Washington,Central,Technology,Phones,263.61,8,0.0,-28.15
CA-8133,2016-05-08,2016-05-14,First Class,Corporate,Florida,South,Technology,Accessories,626.28,1,0.3,68.46
CA-8134,2016-04-29,2016-05-05,Standard Class,Corporate,Texas,South,Office Supplies,Appliances,380.22,5,0.0,-44.85
CA-8135,2015-05-09,2015-05-11,First Class,Corporate,Washington,South,Furniture,Bookcases,728.2,5,0.3,-55.55
CA-8136,2016-10-15,2016-10-18,Same Day,Home Office,Florida,West,Furniture,Bookcases,819.56,2,0.3,159.94
CA-8137,2015-03-13,2015-03-18,Same Day,Corporate,New York,South,Furniture,Bookcases,178.03,3,0.0,7.16
CA-8138,2015-01-30,2015-02-03,Second Class,Home Office,New York,East,Furniture,Bookcases,600.23,6,0.2,-84.79
CA-8139,2018-05-01,2018-05-07,First Class,Consumer,Washington,East,Office Supplies,Envelopes,948.01,2,0.3,-59.51
CA-8140,2018-06-20,2018-06-26,Second Class,Corporate,California,South,Furniture,Chairs,33.85,9,0.3,6.06
CA-8141,2015-09-29,2015-10-03,Same Day,Corporate,Texas,South,Technology,Copiers,190.49,1,0.0,-33.83
CA-8142,2015-02-11,2015-02-13,Second Class,Consumer,Illinois,Central,Office Supplies,Storage,907.1,7,0.3,100.39
CA-8143,2018-02-24,2018-03-01,Second Class,Corporate,New York,East,Office Supplies,Binders,752.03,5,0.3,93.95
CA-8144,2016-08-13,2016-08-15,Second Class,Consumer,Washington,South,Office Supplies,Labels,156.42,4,0.3,-16.35
CA-8145,2016-09-25,2016-09-29,Standard Class,Home Office,New York,West,Office Supplies,Storage,125.71,8,0.2,-8.34
CA-8146,2018-11-21,2018-11-27,Standard Class,Corporate,Washington,Central,Technology,Phones,187.86,8,0.1,26.68
CA-8147,2018-06-02,2018-06-06,First Class,Corporate,Texas,West,Technology,Phones,827.37,9,0.1,-84.55
CA-8148,2017-09-02,2017-09-05,Same Day,Home Office,New York,South,Technology,Copiers,335.86,5,0.3,-2.2
CA-8149,2018-12-30,2019-01-02,Second Class,Consumer,Florida,West,Office Supplies,Storage,917.59,6,0.1,-89.92
CA-8150,2018-06-05,2018-06-10,Same Day,Corporate,Florida,Central,Furniture,Chairs,876.0,5,0.2,-0.36
CA-8151,2015-03-26,2015-03-28,Second Class,Consumer,New York,West,Office Supplies,Appliances,14.63,3,0.0,1.96
CA-8152,2017-09-20,2017-09-21,Second Class,Corporate,New York,Central,Furniture,Tables,952.03,7,0.3,101.29
CA-8153,2018-09-21,2018-09-22,Standard Class,Corporate,California,West,Furniture,Tables,835.3,3,0.1,213.75
CA-8154,2017-06-17,2017-06-23,Standard Class,Corporate,New York,South,Furniture,Furnishings,553.59,3,0.3,-76.91
CA-8155,2018-05-05,2018-05-06,Second Class,Consumer,Illinois,South,Furniture,Bookcases,567.13,9,0.2,44.06
CA-8156,2015-10-22,2015-10-26,Second Class,Home Office,New York,South,Office Supplies,Appliances,854.55,8,0.1,120.0
CA-8157,2015-11-05,2015-11-06,First Class,Corporate,California,East,Furniture,Furnishings,921.1,1,0.1,239.63
CA-8158,2015-06-25,2015-06-28,Second Class,Consumer,New York,South,Technology,Accessories,112.04,5,0.3,20.67
CA-8159,2018-09-25,2018-09-28,Second Class,Corporate,Texas,Central,Office Supplies,Storage,33.77,4,0.3,4.17
CA-8160,2018-12-11,2018-12-13,Same Day,Corporate,New York,South,Technology,Copiers,648.42,4,0.0,-72.37
CA-8161,2015-08-22,2015-08-27,Same Day,Corporate,California,South,Office Supplies,Binders,160.51,3,0.3,19.67
CA-8162,2017-11-11,2017-11-15,First Class,Home Office,Texas,Central,Technology,Machines,705.74,9,0.3,-6.67
CA-8163,2018-11-08,2018-11-11,Second Class,Consumer,Illinois,West,Office Supplies,Labels,758.38,6,0.2,31.22
CA-8164,2017-07-28,2017-08-03,Standard Class,Consumer,Texas,South,Technology,Accessories,270.13,5,0.2,11.04
CA-8165,2015-06-13,2015-06-15,Standard Class,Consumer,Florida,West,Office Supplies,Labels,939.75,7,0.3,134.42
CA-8166,2016-01-29,2016-01-30,First Class,Home Office,Florida,South,Office Supplies,Storage,488.21,2,0.1,-42.93
CA-8167,2018-11-27,2018-11-28,First Class,Consumer,New York,East,Office Supplies,Envelopes,626.83,6,0.0,-66.84
CA-8168,2016-09-25,2016-09-27,First Class,Home Office,Florida,Central,Furniture,Furnishings,550.84,5,0.0,114.25
CA-8169,2018-02-13,2018-02-18,Standard Class,Corporate,Illinois,Central,Furniture,Chairs,608.99,7,0.3,59.66
CA-8170,2018-01-21,2018-01-26,First Class,Home Office,New York,East,Office Supplies,Labels,897.6,8,0.2,102.87
CA-8171,2015-11-13,2015-11-15,Standard Class,Consumer,California,Central,Furniture,Tables,570.01,4,0.3,3.47
CA-8172,2016-01-26,2016-01-31,Standard Class,Consumer,Washington,West,Furniture,Chairs,394.44,9,0.3,31.9
CA-8173,2018-06-12,2018-06-14,Second Class,Corporate,California,South,Office Supplies,Appliances,101.55,1,0.3,-14.01
CA-8174,2016-03-02,2016-03-07,Standard Class,Corporate,New York,East,Furniture,Furnishings,556.2,9,0.1,-62.93
CA-8175,2017-10-21,2017-10-27,Same Day,Consumer,Washington,West,Technology,Accessories,201.69,6,0.1,20.32
CA-8176,2017-02-07,2017-02-09,First Class,Consumer,Florida,East,Technology,Accessories,5.1,2,0.3,0.75
CA-8177,2018-04-02,2018-04-04,Second Class,Consumer,Florida,West,Technology,Machines,304.21,4,0.3,22.84
CA-8178,2018-03-01,2018-03-06,Standard Class,Consumer,Florida,South,Office Supplies,Storage,127.29,8,0.3,7.11
CA-8179,2016-12-22,2016-12-26,First Class,Consumer,Texas,West,Technology,Phones,61.23,1,0.1,5.26
CA-8180,2018-07-22,2018-07-24,First Class,Home Office,California,West,Furniture,Tables,292.73,3,0.0,12.91
CA-8181,2015-07-15,2015-07-17,Standard Class,Consumer,Illinois,East,Technology,Phones,626.6,6,0.2,88.01
CA-8182,2018-06-26,2018-06-30,Standard Class,Corporate,New York,Central,Office Supplies,Binders,485.12,7,0.2,-33.34
CA-8183,2018-11-16,2018-11-17,First Class,Home Office,Illinois,South,Technology,Copiers,565.48,3,0.0,53.09
CA-8184,2017-05-29,2017-05-30,Second Class,Home Office,California,South,Office Supplies,Binders,200.34,5,0.1,34.23
CA-8185,2016-05-13,2016-05-18,First Class,Home Office,Texas,Central,Furniture,Bookcases,949.65,4,0.3,83.96
CA-8186,2015-06-30,2015-07-01,First Class,Corporate,New York,East,Technology,Phones,882.98,6,0.3,-9.16
CA-8187,2015-09-10,2015-09-12,Second Class,Home Office,Texas,East,Technology,Phones,297.93,5,0.2,-12.33
CA-8188,2017-04-06,2017-04-12,Standard Class,Corporate,California,Central,Technology,Copiers,846.01,9,0.0,-65.89
CA-8189,2016-04-27,2016-05-02,First Class,Home Office,Florida,South,Office Supplies,Paper,737.03,4,0.2,-109.97
CA-8190,2016-04-13,2016-04-14,Second Class,Consumer,Washington,South,Technology,Copiers,49.97,3,0.1,3.04
CA-8191,2015-09-08,2015-09-14,Same Day,Corporate,California,West,Office Supplies,Binders,781.4,1,0.3,121.3
CA-8192,2018-03-09,2018-03-12,Standard Class,Consumer,California,South,Office Supplies,Appliances,526.88,5,0.0,-67.3
CA-8193,2015-01-10,2015-01-15,Same Day,Consumer,New York,Central,Technology,Machines,456.5,5,0.3,6.02
CA-8194,2017-03-16,2017-03-20,Same Day,Home Office,California,Central,Technology,Copiers,175.15,2,0.0,44.95
CA-8195,2017-11-14,2017-11-19,Same Day,Corporate,New York,East,Furniture,Furnishings,927.1,4,0.1,195.12
CA-8196,2016-08-01,2016-08-05,Second Class,Corporate,New York,South,Furniture,Furnishings,391.48,7,0.1,-39.93
CA-8197,2015-08-28,2015-08-29,First Class,Corporate,California,East,Technology,Phones,340.59,2,0.1,-41.18
CA-8198,2016-07-16,2016-07-20,Second Class,Consumer,New York,East,Furniture,Bookcases,178.57,5,0.2,36.73
CA-8199,2017-01-04,2017-01-09,Second Class,Consumer,Washington,West,Office Supplies,Paper,253.66,5,0.3,-7.47
CA-8200,2016-11-11,2016-11-16,Same Day,Home Office,Washington,South,Office Supplies,Paper,400.37,9,0.3,-33.27
CA-8201,2018-07-14,2018-07-20,Second Class,Corporate,California,East,Office Supplies,Labels,263.54,6,0.2,-35.83
CA-8202,2018-03-13,2018-03-16,Second Class,Home Office,Florida,Central,Technology,Machines,944.61,5,0.2,-85.66
CA-8203,2016-03-12,2016-03-14,First Class,Corporate,California,Central,Furniture,Chairs,450.33,1,0.1,-15.71
CA-8204,2016-05-06,2016-05-07,Second Class,Corporate,Florida,Central,Furniture,Furnishings,487.52,6,0.2,48.31
CA-8205,2017-05-27,2017-05-28,Same Day,Home Office,Illinois,East,Furniture,Chairs,268.89,2,0.0,24.93
CA-8206,2016-06-07,2016-06-08,Second Class,Corporate,California,East,Office Supplies,Binders,833.96,1,0.3,130.91
CA-8207,2017-02-25,2017-02-28,Same Day,Corporate,New York,West,Technology,Phones,60.53,5,0.0,-1.04
CA-8208,2015-02-28,2015-03-06,First Class,Consumer,Illinois,Central,Technology,Machines,811.17,3,0.3,86.69
CA-8209,2016-07-08,2016-07-09,Standard Class,Consumer,Illinois,East,Technology,Accessories,519.73,6,0.3,-69.48
CA-8210,2016-12-01,2016-12-06,First Class,Home Office,Florida,Central,Technology,Copiers,526.49,2,0.3,50.77
CA-8211,2018-04-19,2018-04-25,First Class,Corporate,New York,Central,Office Supplies,Envelopes,426.64,7,0.0,-48.67
CA-8212,2016-02-28,2016-03-02,Second Class,Home Office,California,West,Technology,Phones,152.31,7,0.3,-15.92
CA-8213,2018-10-25,2018-10-27,Standard Class,Corporate,Florida,East,Office Supplies,Paper,467.88,1,0.2,-74.63
CA-8214,2015-08-30,2015-08-31,Second Class,Corporate,Illinois,West,Furniture,Furnishings,400.54,4,0.0,85.11
CA-8215,2015-09-25,2015-09-27,Same Day,Consumer,Washington,Central,Office Supplies,Appliances,599.59,7,0.3,104.98
CA-8216,2016-01-17,2016-01-23,First Class,Consumer,Florida,Central,Technology,Accessories,563.48,2,0.1,57.08
CA-8217,2018-12-22,2018-12-23,Standard Class,Home Office,Washington,South,Office Supplies,Storage,867.12,8,0.2,174.88
CA-8218,2015-11-23,2015-11-25,Standard Class,Corporate,Texas,West,Office Supplies,Envelopes,277.09,7,0.0,11.49
CA-8219,2018-12-27,2018-12-28,Same Day,Consumer,Florida,Central,Technology,Phones,575.11,2,0.1,-87.24
CA-8220,2018-06-10,2018-06-14,Same Day,Home Office,California,West,Furniture,Bookcases,914.24,8,0.1,-129.21
CA-8221,2016-10-29,2016-10-31,Same Day,Corporate,Florida,West,Furniture,Furnishings,753.76,5,0.1,142.35
CA-8222,2015-01-14,2015-01-18,Second Class,Home Office,New York,Central,Technology,Copiers,304.28,9,0.1,-45.39
CA-8223,2015-07-04,2015-07-07,First Class,Consumer,California,Central,Technology,Copiers,647.67,7,0.0,34.33
CA-8224,2015-05-18,2015-05-20,Second Class,Consumer,Texas,West,Technology,Machines,415.55,9,0.1,-63.53
CA-8225,2017-10-13,2017-10-14,Second Class,Home Office,Illinois,Central,Office Supplies,Storage,230.9,9,0.2,16.36
CA-8226,2016-03-05,2016-03-07,Second Class,Home Office,Florida,West,Furniture,Bookcases,17.31,2,0.0,-0.75
CA-8227,2016-10-19,2016-10-20,Same Day,Corporate,Washington,West,Technology,Accessories,859.37,1,0.0,-163.15
CA-8228,2016-09-27,2016-10-03,First Class,Consumer,Florida,East,Furniture,Tables,697.58,5,0.3,70.42
CA-8229,2017-07-29,2017-08-03,Second Class,Home Office,Florida,Central,Furniture,Furnishings,458.34,7,0.1,116.04
CA-8230,2018-03-04,2018-03-08,Standard Class,Corporate,California,East,Furniture,Tables,40.1,8,0.3,-5.05
CA-8231,2018-10-20,2018-10-26,Second Class,Corporate,Illinois,South,Technology,Accessories,593.69,2,0.1,84.42
CA-8232,2015-11-23,2015-11-29,Same Day,Corporate,Illinois,East,Technology,Accessories,145.7,8,0.3,11.55
CA-8233,2016-02-10,2016-02-13,Standard Class,Corporate,New York,East,Furniture,Bookcases,672.76,2,0.2,144.69
CA-8234,2017-08-02,2017-08-04,Standard Class,Home Office,Florida,West,Furniture,Bookcases,765.49,3,0.0,68.19
CA-8235,2017-04-29,2017-04-30,First Class,Corporate,Florida,West,Furniture,Tables,904.95,2,0.2,75.87
CA-8236,2018-09-16,2018-09-20,Standard Class,Consumer,New York,Central,Technology,Accessories,753.57,9,0.3,157.51
CA-8237,2017-06-03,2017-06-04,Standard Class,Consumer,Florida,East,Technology,Copiers,120.98,4,0.2,-10.42
CA-8238,2015-01-24,2015-01-26,Standard Class,Consumer,New York,West,Office Supplies,Envelopes,655.43,3,0.3,116.22
CA-8239,2016-06-25,2016-06-30,Standard Class,Consumer,Texas,West,Furniture,Bookcases,558.94,7,0.2,-70.25
CA-8240,2015-02-04,2015-02-08,Second Class,Home Office,Florida,South,Office Supplies,Paper,411.12,4,0.3,-17.27
CA-8241,2015-01-18,2015-01-23,Same Day,Consumer,Texas,East,Office Supplies,Appliances,119.42,4,0.3,-13.61
CA-8242,2016-01-14,2016-01-16,First Class,Corporate,Florida,Central,Technology,Accessories,108.81,4,0.3,22.77
CA-8243,2016-04-04,2016-04-08,Same Day,Consumer,California,East,Office Supplies,Labels,505.76,5,0.1,76.96
CA-8244,2018-02-17,2018-02-20,First Class,Consumer,California,South,Office Supplies,Binders,691.16,5,0.2,95.45
CA-8245,2015-09-02,2015-09-06,Second Class,Home Office,Florida,South,Furniture,Furnishings,580.22,4,0.2,66.34
CA-8246,2018-08-30,2018-09-04,Standard Class,Home Office,New York,Central,Technology,Machines,656.63,2,0.1,-28.46
CA-8247,2016-11-26,2016-11-28,Second Class,Home Office,California,Central,Furniture,Furnishings,153.6,2,0.1,33.11
CA-8248,2017-01-26,2017-01-28,First Class,Home Office,Florida,West,Technology,Phones,214.84,6,0.1,16.85
CA-8249,2015-08-23,2015-08-25,First Class,Consumer,California,Central,Office Supplies,Envelopes,484.34,4,0.0,18.57
CA-8250,2015-06-16,2015-06-21,First Class,Home Office,New York,West,Office Supplies,Paper,110.96,3,0.0,21.58
CA-8251,2016-09-21,2016-09-23,Same Day,Corporate,New York,East,Office Supplies,Binders,121.33,8,0.1,-4.71
CA-8252,2018-02-09,2018-02-15,Second Class,Home Office,Illinois,South,Technology,Accessories,103.89,6,0.0,20.84
CA-8253,2018-05-13,2018-05-16,Standard Class,Corporate,New York,South,Office Supplies,Paper,218.94,3,0.3,22.19
CA-8254,2018-11-24,2018-11-26,Standard Class,Home Office,Illinois,Central,Office Supplies,Storage,176.96,2,0.1,23.5
CA-8255,2017-07-04,2017-07-10,Same Day,Consumer,Washington,South,Technology,Copiers,846.43,5,0.3,139.93
CA-8256,2017-03-01,2017-03-02,Second Class,Corporate,Illinois,Central,Office Supplies,Storage,837.06,9,0.2,-38.55
CA-8257,2017-06-01,2017-06-04,First Class,Home Office,Washington,Central,Furniture,Furnishings,177.71,4,0.3,-19.14
CA-8258,2015-07-31,2015-08-04,Same Day,Home Office,New York,Central,Office Supplies,Paper,104.65,5,0.2,16.23
CA-8259,2016-12-26,2016-12-27,Standard Class,Corporate,Illinois,South,Furniture,Tables,250.67,3,0.0,28.35
CA-8260,2018-12-05,2018-12-09,Second Class,Consumer,Florida,West,Office Supplies,Storage,989.62,4,0.3,117.68
CA-8261,2015-01-29,2015-02-03,Standard Class,Home Office,Illinois,South,Furniture,Bookcases,26.26,6,0.3,5.09
CA-8262,2017-12-19,2017-12-22,First Class,Corporate,New York,South,Office Supplies,Paper,16.74,6,0.0,-0.25
CA-8263,2015-06-27,2015-06-28,Standard Class,Home Office,New York,Central,Technology,Machines,456.66,4,0.3,58.48
CA-8264,2017-07-20,2017-07-25,Standard Class,Home Office,Illinois,South,Technology,Copiers,339.17,9,0.2,37.9
CA-8265,2018-02-28,2018-03-06,Same Day,Corporate,Washington,West,Office Supplies,Binders,223.12,7,0.0,49.41
CA-8266,2015-03-27,2015-03-29,Standard Class,Corporate,New York,Central,Furniture,Bookcases,632.84,1,0.3,49.22
CA-8267,2015-08-28,2015-08-31,First Class,Corporate,Washington,East,Technology,Machines,558.06,8,0.2,-73.14
CA-8268,2018-07-23,2018-07-24,Same Day,Home Office,California,South,Technology,Copiers,154.41,2,0.2,11.53
CA-8269,2017-08-11,2017-08-16,First Class,Consumer,Florida,Central,Office Supplies,Paper,202.32,4,0.1,-24.52
CA-8270,2018-12-14,2018-12-17,Same Day,Corporate,Washington,Central,Furniture,Chairs,96.23,5,0.2,-8.89
CA-8271,2017-09-28,2017-10-02,Standard Class,Home Office,Illinois,Central,Office Supplies,Binders,838.48,2,0.2,110.98
CA-8272,2018-05-20,2018-05-22,First Class,Corporate,Washington,South,Office Supplies,Binders,343.27,6,0.2,-21.19
CA-8273,2015-12-16,2015-12-18,Second Class,Consumer,Illinois,West,Furniture,Tables,360.27,5,0.1,85.31
CA-8274,2018-01-13,2018-01-15,Same Day,Home Office,Florida,Central,Office Supplies,Storage,673.06,8,0.0,96.68
CA-8275,2017-05-15,2017-05-19,First Class,Corporate,Washington,South,Technology,Phones,857.65,8,0.0,29.28
CA-8276,2016-07-29,2016-08-02,Standard Class,Consumer,New York,Central,Office Supplies,Paper,812.07,9,0.3,-20.67
CA-8277,2017-02-07,2017-02-10,Same Day,Corporate,Washington,West,Furniture,Furnishings,895.9,2,0.0,-130.4
CA-8278,2017-12-03,2017-12-08,First Class,Home Office,New York,East,Technology,Phones,420.44,1,0.1,-70.98
CA-8279,2018-01-04,2018-01-08,Same Day,Corporate,Washington,Central,Technology,Accessories,919.61,6,0.1,182.72
CA-8280,2018-10-22,2018-10-28,First Class,Home Office,New York,South,Furniture,Tables,624.32,8,0.2,76.71
CA-8281,2018-12-20,2018-12-26,Standard Class,Consumer,New York,Central,Office Supplies,Appliances,861.49,6,0.3,117.21
CA-8282,2016-07-18,2016-07-23,Second Class,Home Office,Washington,East,Technology,Machines,219.94,6,0.1,-12.88
CA-8283,2015-03-16,2015-03-18,Same Day,Home Office,New York,West,Furniture,Bookcases,102.86,9,0.3,11.54
CA-8284,2018-06-07,2018-06-08,Same Day,Consumer,Washington,South,Technology,Machines,305.54,7,0.0,84.68
CA-8285,2015-02-07,2015-02-10,Second Class,Home Office,New York,South,Office Supplies,Paper,808.91,7,0.0,99.72
CA-8286,2016-10-21,2016-10-27,Same Day,Consumer,Illinois,Central,Office Supplies,Appliances,370.3,6,0.2,-37.03
CA-8287,2016-04-29,2016-05-02,Same Day,Home Office,Illinois,South,Technology,Copiers,891.96,7,0.0,228.83
CA-8288,2015-03-20,2015-03-24,Second Class,Corporate,Florida,Central,Technology,Accessories,62.4,7,0.3,8.47
CA-8289,2015-04-11,2015-04-15,First Class,Home Office,Illinois,East,Technology,Machines,490.63,1,0.0,108.77
CA-8290,2018-07-05,2018-07-11,Second Class,Home Office,Texas,West,Technology,Copiers,777.92,2,0.3,148.03
CA-8291,2016-07-13,2016-07-14,First Class,Home Office,Illinois,East,Furniture,Chairs,897.56,3,0.1,228.72
CA-8292,2017-02-13,2017-02-15,Standard Class,Home Office,Texas,East,Office Supplies,Paper,784.19,9,0.0,-148.99
